,"X,Y","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""linksys""
00:25:9C:98:4B:7D","""Vibraciones""
50:C7:BF:DD:C3:B3","""SMA1930055648""
B0:72:BF:05:3C:3D","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Sistemas Electronicos""
64:70:02:40:6C:DE","""Microondas""
48:F8:B3:22:4D:4B","""FabLab""
AC:84:C6:3E:EF:51","""Lab 212""
00:23:CD:18:65:9C","""AP_1612927617""
BC:54:F9:FC:7F:60","""Lab ERNC""
00:90:4C:91:00:03","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""Controlistas""
54:E6:FC:E7:FA:D2","""Die231""
EC:08:6B:42:B5:4A","""Docentes FI""
0E:18:D6:CB:01:A4","""WiFi-UdeC""
84:D4:7E:29:3E:81","""LCDA""
B0:48:7A:DE:14:8C","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""MII2011""
74:EA:3A:C6:29:A0","""UdeC""
84:D4:7E:29:3E:80","""eduroam""
84:D4:7E:29:5B:22","""CE5CFB""
98:FC:11:E2:A6:A5","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""labceramicos""
E8:DE:27:7F:69:DC","""ANDES""
00:11:95:09:C1:4A"
2804,"(0,1)",-67,-67,-79,-75,-81,-59,-71,-67,-75,-83,-73,-63,-53,-69,-83,-71,-73,-77,-83,-75,-69,-81,-79,-71,-77,-71,-77
2805,"(0,1)",-67,-67,-77,-75,-79,-61,-71,-69,-73,-81,-73,-63,-53,-69,-83,-73,-73,-77,-83,-75,-77,-79,-83,-73,-77,-71,-77
2806,"(0,1)",-69,-69,-77,-73,-83,-55,-73,-69,-75,-75,-73,-63,-53,-69,-83,-67,-73,-77,-83,-73,-77,-79,-83,-73,-77,-81,-77
2807,"(0,1)",-69,-67,-77,-77,-83,-59,-71,-67,-73,-77,-73,-63,-53,-69,-83,-67,-73,-81,-83,-75,-83,-79,-83,-73,-81,-81,-77
2808,"(0,1)",-67,-67,-79,-77,-83,-59,-71,-69,-73,-83,-71,-61,-53,-69,-79,-73,-73,-81,-87,-73,-83,-79,-83,-73,-81,-81,-75
2809,"(0,1)",-67,-67,-79,-77,-81,-61,-71,-69,-73,-83,-71,-69,-53,-67,-81,-73,-75,-77,-85,-73,-75,-81,-81,-73,-81,-81,-77
2810,"(0,1)",-65,-69,-75,-77,-79,-61,-71,-67,-73,-81,-71,-63,-55,-69,-81,-73,-73,-79,-83,-73,-75,-81,-81,-73,-81,-81,-77
2811,"(0,1)",-67,-67,-77,-77,-81,-59,-73,-69,-75,-81,-75,-63,-53,-67,-83,-73,-73,-79,-85,-73,-81,-81,-83,-73,-79,-81,-77
2812,"(0,1)",-67,-69,-77,-75,-81,-59,-71,-69,-71,-83,-69,-65,-53,-67,-81,-73,-73,-79,-85,-75,-77,-79,-83,-71,-79,-81,-77
2813,"(0,1)",-67,-67,-75,-75,-81,-61,-73,-69,-73,-83,-71,-63,-39,-67,-81,-73,-73,-79,-85,-75,-75,-79,-79,-73,-79,-77,-77
2814,"(0,1)",-67,-69,-75,-69,-83,-59,-71,-67,-73,-81,-69,-63,-69,-71,-81,-69,-73,-75,-85,-75,-75,-81,-81,-73,-77,-81,-77
2815,"(0,1)",-67,-67,-77,-77,-81,-59,-73,-73,-71,-81,-71,-71,-55,-69,-81,-75,-73,-75,-85,-75,-75,-81,-81,-69,-77,-81,-77
2816,"(0,1)",-69,-67,-79,-81,-79,-57,-71,-67,-71,-81,-69,-63,-55,-69,-81,-73,-73,-79,-81,-75,-75,-81,-79,-73,-79,-81,-77
2817,"(0,1)",-67,-67,-77,-81,-81,-59,-71,-75,-79,-79,-69,-71,-53,-69,-81,-71,-73,-79,-81,-75,-75,-83,-79,-73,-77,-81,-77
2818,"(0,1)",-67,-69,-77,-77,-81,-59,-73,-73,-69,-79,-71,-71,-53,-69,-83,-71,-73,-79,-81,-75,-75,-83,-81,-73,-77,-81,-77
2819,"(0,1)",-69,-67,-77,-77,-83,-61,-73,-67,-75,-83,-67,-63,-53,-67,-79,-71,-73,-79,-83,-77,-75,-83,-81,-71,-77,-81,-77
2820,"(0,1)",-67,-67,-77,-77,-79,-61,-71,-67,-73,-83,-73,-65,-53,-71,-79,-71,-75,-79,-83,-77,-75,-83,-81,-71,-77,-83,-77
2821,"(0,1)",-67,-69,-79,-77,-79,-61,-73,-67,-81,-81,-71,-63,-53,-69,-83,-71,-75,-77,-85,-73,-75,-81,-81,-71,-77,-83,-77
2822,"(0,1)",-67,-67,-73,-75,-77,-59,-71,-67,-75,-83,-69,-69,-55,-69,-81,-71,-73,-77,-85,-73,-75,-81,-81,-71,-77,-83,-75
2823,"(0,1)",-67,-69,-79,-75,-81,-61,-71,-69,-73,-79,-73,-69,-51,-69,-81,-71,-75,-79,-85,-75,-73,-81,-79,-69,-79,-81,-77
2824,"(0,1)",-67,-69,-79,-75,-81,-61,-71,-69,-75,-83,-71,-63,-51,-69,-81,-71,-75,-79,-85,-75,-75,-81,-79,-75,-79,-81,-77
2825,"(0,1)",-65,-69,-73,-75,-81,-59,-71,-67,-73,-83,-71,-71,-51,-69,-81,-67,-75,-79,-83,-73,-75,-79,-79,-75,-79,-83,-77
2826,"(0,1)",-65,-67,-77,-79,-81,-59,-71,-67,-73,-73,-71,-71,-53,-67,-83,-71,-75,-75,-83,-73,-73,-79,-85,-75,-79,-83,-79
2827,"(0,1)",-67,-67,-79,-79,-81,-61,-71,-65,-73,-81,-69,-63,-53,-69,-83,-71,-81,-79,-83,-73,-73,-81,-83,-67,-79,-83,-77
2828,"(0,1)",-67,-67,-73,-75,-83,-61,-71,-73,-75,-71,-69,-65,-43,-69,-85,-71,-73,-81,-85,-71,-75,-81,-83,-69,-79,-83,-75
2829,"(0,1)",-67,-67,-79,-75,-81,-61,-73,-75,-75,-83,-69,-63,-41,-69,-85,-73,-75,-81,-85,-75,-75,-81,-83,-69,-77,-83,-77
2830,"(0,1)",-67,-69,-75,-75,-79,-61,-71,-67,-73,-81,-71,-65,-41,-69,-85,-73,-75,-75,-87,-73,-77,-81,-81,-69,-73,-83,-77
2831,"(0,1)",-67,-69,-77,-77,-81,-55,-73,-67,-77,-83,-71,-63,-53,-69,-79,-69,-75,-79,-87,-73,-73,-81,-81,-71,-79,-81,-75
2832,"(0,1)",-67,-67,-77,-77,-83,-55,-73,-81,-75,-83,-71,-71,-41,-67,-79,-73,-75,-71,-83,-73,-73,-81,-81,-71,-77,-81,-75
2833,"(0,1)",-67,-67,-79,-77,-81,-59,-73,-67,-75,-81,-73,-71,-53,-69,-85,-73,-75,-77,-83,-73,-73,-81,-81,-71,-77,-81,-75
2834,"(0,1)",-69,-67,-75,-77,-79,-55,-69,-63,-73,-79,-73,-65,-53,-73,-85,-73,-71,-77,-85,-69,-69,-81,-81,-75,-77,-81,-75
2835,"(0,1)",-67,-67,-79,-75,-85,-63,-71,-75,-81,-79,-71,-63,-53,-73,-81,-75,-71,-77,-83,-75,-77,-81,-81,-73,-77,-81,-77
2836,"(0,1)",-67,-69,-77,-77,-79,-59,-73,-67,-73,-83,-71,-63,-51,-69,-83,-71,-71,-77,-85,-75,-75,-79,-81,-69,-77,-81,-77
2837,"(0,1)",-67,-67,-79,-77,-83,-61,-71,-75,-73,-81,-71,-63,-53,-71,-83,-71,-71,-77,-85,-75,-77,-79,-83,-69,-77,-81,-77
2838,"(0,1)",-67,-67,-77,-77,-81,-59,-69,-69,-73,-73,-69,-63,-53,-69,-83,-71,-73,-79,-85,-75,-75,-79,-79,-75,-77,-77,-77
2839,"(0,1)",-69,-69,-79,-77,-81,-57,-73,-67,-73,-81,-73,-79,-53,-69,-79,-69,-73,-79,-87,-73,-75,-79,-79,-71,-77,-77,-77
2840,"(0,1)",-67,-67,-79,-75,-79,-59,-71,-67,-73,-83,-73,-71,-41,-77,-83,-69,-75,-79,-85,-73,-77,-81,-79,-73,-79,-81,-77
2841,"(0,1)",-67,-69,-73,-85,-79,-59,-73,-75,-73,-77,-69,-63,-41,-77,-83,-73,-75,-81,-85,-75,-77,-81,-79,-73,-79,-81,-77
2842,"(0,1)",-67,-67,-79,-71,-81,-59,-79,-61,-73,-83,-69,-63,-41,-69,-85,-73,-75,-77,-85,-75,-75,-81,-79,-71,-79,-81,-77
2843,"(0,1)",-69,-67,-75,-79,-83,-59,-79,-73,-73,-83,-71,-63,-53,-69,-81,-73,-75,-79,-85,-73,-75,-81,-81,-71,-77,-81,-77
2844,"(0,1)",-67,-67,-77,-77,-81,-59,-71,-67,-71,-83,-73,-71,-53,-67,-81,-73,-75,-79,-85,-73,-75,-83,-81,-73,-77,-81,-77
2845,"(0,1)",-69,-69,-79,-73,-79,-59,-71,-67,-71,-83,-71,-65,-51,-77,-81,-67,-75,-79,-83,-75,-75,-79,-81,-71,-77,-81,-75
2846,"(0,1)",-67,-69,-79,-77,-83,-61,-71,-67,-75,-83,-71,-63,-43,-77,-81,-67,-75,-79,-85,-75,-75,-79,-81,-71,-77,-81,-75
2847,"(0,1)",-69,-67,-75,-79,-79,-55,-71,-67,-73,-81,-71,-67,-43,-69,-81,-67,-75,-79,-85,-75,-75,-79,-81,-71,-77,-81,-79
2848,"(0,1)",-67,-67,-81,-77,-79,-59,-71,-67,-73,-81,-71,-71,-53,-65,-81,-73,-75,-79,-85,-75,-73,-79,-81,-71,-77,-83,-79
2849,"(0,1)",-65,-67,-77,-75,-79,-59,-69,-67,-75,-83,-67,-85,-53,-65,-83,-71,-75,-79,-81,-75,-73,-81,-83,-71,-77,-83,-79
2850,"(0,1)",-67,-67,-77,-75,-83,-59,-71,-61,-67,-81,-67,-73,-53,-69,-81,-73,-75,-79,-81,-75,-75,-81,-83,-73,-77,-83,-79
2851,"(0,1)",-69,-67,-79,-79,-81,-59,-71,-69,-73,-83,-71,-71,-53,-69,-83,-77,-75,-77,-83,-75,-75,-81,-83,-69,-77,-83,-77
2852,"(0,1)",-67,-69,-79,-77,-81,-61,-73,-73,-73,-81,-71,-65,-55,-69,-81,-73,-75,-81,-85,-75,-75,-81,-77,-69,-79,-83,-71
2853,"(0,1)",-65,-69,-77,-75,-81,-59,-71,-61,-73,-83,-71,-65,-53,-69,-79,-73,-75,-77,-85,-73,-75,-81,-83,-69,-79,-81,-77
2854,"(0,1)",-69,-69,-77,-75,-75,-59,-73,-61,-73,-83,-67,-63,-55,-69,-71,-73,-75,-79,-87,-73,-73,-81,-83,-69,-79,-81,-77
2855,"(0,1)",-67,-69,-75,-73,-81,-59,-71,-61,-73,-83,-73,-71,-55,-69,-81,-71,-75,-79,-87,-73,-75,-81,-83,-69,-79,-83,-77
2856,"(0,1)",-65,-69,-79,-83,-83,-55,-71,-67,-73,-81,-71,-63,-41,-69,-81,-73,-75,-79,-85,-73,-75,-81,-83,-69,-79,-83,-77
2857,"(0,1)",-67,-67,-73,-77,-81,-59,-71,-67,-71,-73,-73,-73,-53,-67,-81,-73,-75,-79,-85,-73,-75,-81,-81,-69,-79,-81,-77
2858,"(0,1)",-67,-69,-79,-79,-81,-61,-71,-73,-73,-83,-73,-63,-41,-71,-81,-69,-73,-79,-85,-71,-77,-79,-81,-71,-77,-83,-77
2859,"(0,1)",-67,-67,-79,-75,-81,-59,-71,-69,-73,-83,-71,-69,-43,-69,-83,-73,-75,-79,-85,-75,-69,-79,-81,-71,-77,-83,-77
2860,"(0,1)",-67,-69,-79,-79,-81,-61,-71,-69,-73,-81,-71,-63,-83,-69,-83,-73,-75,-79,-87,-75,-69,-81,-81,-73,-77,-77,-77
2861,"(0,1)",-67,-67,-77,-77,-85,-59,-73,-69,-71,-83,-73,-63,-39,-69,-77,-75,-75,-79,-85,-75,-75,-81,-81,-73,-77,-77,-77
2862,"(0,1)",-69,-67,-77,-75,-81,-59,-73,-69,-69,-81,-71,-71,-53,-69,-83,-67,-75,-77,-85,-75,-75,-81,-81,-73,-77,-79,-77
2863,"(0,1)",-67,-69,-79,-77,-81,-61,-71,-69,-71,-79,-71,-65,-41,-65,-83,-69,-73,-79,-85,-73,-75,-77,-81,-73,-77,-83,-75
2864,"(0,1)",-67,-67,-75,-77,-79,-61,-71,-67,-73,-79,-71,-65,-41,-69,-83,-69,-73,-75,-85,-73,-75,-77,-77,-75,-77,-81,-75
2865,"(0,1)",-69,-67,-79,-75,-81,-59,-71,-73,-65,-81,-71,-63,-41,-69,-81,-73,-73,-77,-85,-75,-75,-81,-77,-75,-77,-81,-75
2866,"(0,1)",-65,-67,-79,-75,-81,-59,-73,-73,-73,-81,-67,-73,-69,-69,-81,-73,-75,-77,-83,-75,-75,-81,-83,-75,-77,-81,-79
2867,"(0,1)",-67,-67,-75,-77,-83,-61,-71,-67,-71,-81,-69,-63,-69,-69,-81,-73,-75,-75,-83,-75,-75,-81,-79,-73,-77,-81,-79
2868,"(0,1)",-65,-69,-77,-77,-81,-59,-71,-67,-73,-79,-69,-63,-53,-67,-81,-73,-73,-75,-83,-73,-75,-81,-79,-73,-77,-81,-77
2869,"(0,1)",-69,-69,-79,-77,-81,-59,-71,-69,-73,-83,-75,-71,-51,-69,-83,-73,-73,-79,-83,-73,-75,-81,-83,-73,-77,-81,-77
2870,"(0,1)",-69,-67,-75,-73,-81,-59,-71,-67,-75,-83,-71,-63,-41,-71,-83,-73,-73,-81,-83,-75,-75,-81,-81,-73,-77,-81,-77
2871,"(0,1)",-67,-69,-79,-77,-81,-57,-71,-69,-75,-83,-73,-63,-53,-71,-83,-69,-75,-81,-85,-73,-77,-81,-81,-73,-77,-81,-77
2872,"(0,1)",-67,-67,-79,-77,-79,-57,-73,-67,-75,-81,-69,-71,-41,-71,-77,-73,-75,-81,-85,-73,-77,-81,-81,-73,-77,-81,-77
2873,"(0,1)",-67,-69,-79,-69,-81,-61,-73,-65,-73,-81,-69,-63,-53,-69,-77,-73,-75,-77,-83,-77,-77,-81,-79,-73,-77,-81,-75
2874,"(0,1)",-67,-69,-77,-75,-83,-59,-69,-63,-75,-83,-71,-63,-53,-65,-77,-73,-75,-77,-83,-73,-75,-81,-79,-73,-77,-77,-75
2875,"(0,1)",-67,-67,-77,-77,-79,-59,-71,-75,-73,-81,-71,-63,-53,-65,-77,-73,-75,-77,-83,-75,-75,-81,-79,-73,-77,-77,-77
2876,"(0,1)",-65,-67,-77,-77,-81,-59,-73,-73,-73,-81,-73,-63,-41,-69,-77,-73,-73,-77,-83,-75,-75,-81,-83,-73,-77,-77,-79
2877,"(0,1)",-67,-69,-77,-75,-83,-61,-71,-67,-71,-81,-73,-71,-41,-69,-81,-73,-73,-81,-85,-75,-75,-81,-83,-73,-77,-77,-77
2878,"(0,1)",-67,-67,-77,-77,-79,-59,-77,-83,-73,-77,-71,-63,-41,-69,-83,-67,-73,-79,-85,-73,-75,-81,-83,-73,-77,-77,-77
2879,"(0,1)",-67,-67,-77,-75,-79,-59,-77,-65,-75,-83,-71,-63,-41,-69,-83,-69,-73,-79,-85,-73,-71,-81,-81,-67,-77,-77,-77
2880,"(0,1)",-67,-67,-73,-77,-81,-59,-71,-73,-75,-77,-71,-71,-41,-75,-83,-87,-73,-75,-85,-75,-75,-83,-83,-71,-77,-77,-77
2881,"(0,1)",-67,-69,-77,-77,-79,-59,-71,-67,-73,-83,-71,-63,-41,-69,-79,-67,-81,-79,-85,-75,-75,-79,-79,-69,-77,-77,-77
2882,"(0,1)",-65,-67,-77,-77,-79,-61,-71,-67,-73,-71,-69,-65,-55,-69,-79,-67,-73,-79,-85,-73,-75,-79,-79,-73,-77,-77,-77
2883,"(0,1)",-69,-69,-77,-75,-79,-59,-69,-67,-73,-85,-73,-65,-41,-67,-79,-73,-73,-79,-85,-73,-75,-79,-79,-73,-77,-77,-77
2884,"(0,1)",-69,-67,-79,-73,-83,-59,-71,-67,-73,-81,-71,-63,-41,-71,-81,-69,-75,-79,-81,-73,-69,-77,-79,-73,-77,-81,-77
2885,"(0,1)",-67,-69,-79,-77,-79,-59,-71,-67,-73,-81,-73,-65,-41,-69,-81,-71,-73,-79,-81,-77,-69,-77,-83,-73,-77,-81,-77
2886,"(0,1)",-67,-67,-77,-77,-81,-59,-71,-67,-75,-79,-71,-61,-53,-69,-83,-75,-71,-79,-85,-73,-77,-79,-85,-73,-79,-79,-71
2887,"(0,1)",-67,-67,-75,-77,-79,-61,-73,-67,-71,-79,-69,-65,-53,-69,-83,-73,-71,-79,-87,-73,-77,-83,-85,-73,-79,-79,-79
2888,"(0,1)",-69,-67,-79,-75,-81,-59,-71,-73,-73,-83,-71,-63,-53,-69,-81,-73,-75,-79,-87,-77,-69,-83,-73,-73,-79,-79,-77
2889,"(0,1)",-67,-67,-77,-77,-79,-59,-69,-67,-73,-83,-71,-65,-41,-69,-81,-77,-75,-79,-87,-75,-75,-81,-73,-73,-79,-81,-77
2890,"(0,1)",-67,-67,-77,-77,-81,-59,-71,-67,-75,-81,-71,-63,-55,-69,-81,-77,-73,-73,-87,-73,-75,-81,-73,-71,-77,-81,-77
2891,"(0,1)",-67,-67,-77,-73,-83,-57,-71,-67,-73,-83,-69,-63,-53,-69,-85,-77,-73,-73,-87,-75,-75,-81,-73,-71,-77,-81,-73
2892,"(0,1)",-69,-67,-71,-77,-81,-59,-71,-67,-73,-83,-71,-63,-43,-69,-85,-73,-73,-73,-87,-73,-75,-81,-73,-71,-77,-81,-73
2893,"(0,1)",-69,-69,-77,-71,-77,-59,-73,-75,-75,-81,-71,-69,-55,-69,-85,-73,-73,-73,-87,-75,-73,-81,-83,-69,-77,-81,-77
2894,"(0,1)",-67,-67,-77,-75,-81,-59,-71,-69,-75,-77,-71,-69,-53,-69,-83,-73,-75,-73,-87,-73,-75,-81,-83,-69,-77,-81,-77
2895,"(0,1)",-67,-67,-75,-75,-81,-59,-69,-69,-75,-81,-73,-65,-53,-69,-83,-67,-75,-81,-87,-73,-75,-83,-81,-69,-77,-81,-77
2896,"(0,1)",-67,-69,-79,-77,-81,-59,-69,-75,-75,-81,-73,-65,-53,-69,-83,-73,-75,-79,-87,-75,-75,-83,-81,-71,-77,-81,-77
2897,"(0,1)",-67,-69,-77,-75,-79,-61,-69,-69,-75,-73,-71,-63,-41,-69,-83,-73,-75,-79,-85,-75,-69,-81,-81,-71,-77,-81,-77
2898,"(0,1)",-67,-67,-71,-77,-83,-59,-69,-65,-73,-81,-73,-63,-41,-69,-81,-73,-75,-79,-85,-75,-71,-81,-81,-73,-77,-81,-77
2899,"(0,1)",-67,-69,-77,-77,-81,-59,-71,-69,-75,-71,-71,-71,-53,-69,-81,-71,-75,-79,-85,-73,-75,-81,-81,-81,-79,-79,-77
2900,"(0,1)",-69,-67,-77,-73,-81,-67,-71,-69,-73,-83,-71,-71,-55,-69,-81,-71,-75,-79,-85,-73,-75,-83,-83,-73,-79,-79,-77
2901,"(0,1)",-65,-69,-77,-73,-81,-61,-71,-67,-73,-83,-73,-71,-39,-69,-81,-71,-77,-79,-85,-75,-75,-83,-83,-73,-79,-79,-77
2902,"(0,1)",-67,-67,-77,-75,-81,-59,-73,-69,-75,-79,-73,-65,-53,-69,-81,-71,-73,-81,-85,-73,-75,-81,-83,-73,-79,-79,-77
2903,"(0,1)",-69,-67,-77,-75,-81,-59,-71,-69,-75,-79,-71,-63,-39,-69,-83,-73,-73,-77,-85,-75,-75,-81,-83,-73,-79,-79,-77
2904,"(0,1)",-69,-67,-77,-75,-79,-59,-71,-67,-75,-79,-73,-63,-77,-69,-81,-67,-73,-79,-85,-75,-75,-81,-81,-73,-77,-79,-77
2905,"(0,1)",-65,-67,-75,-75,-81,-57,-71,-67,-73,-81,-73,-63,-53,-77,-81,-73,-73,-79,-85,-75,-75,-83,-83,-73,-77,-79,-75
2906,"(0,1)",-67,-69,-79,-79,-83,-59,-69,-67,-73,-81,-69,-63,-53,-67,-81,-73,-73,-77,-87,-75,-75,-81,-83,-73,-77,-77,-79
2907,"(0,1)",-67,-69,-75,-77,-81,-61,-73,-67,-75,-81,-67,-63,-53,-69,-81,-73,-73,-77,-87,-73,-75,-81,-81,-73,-77,-77,-79
2908,"(0,1)",-67,-69,-77,-77,-81,-57,-73,-67,-71,-81,-71,-71,-53,-69,-85,-73,-75,-77,-87,-73,-75,-81,-81,-75,-77,-77,-77
2909,"(0,1)",-69,-67,-77,-79,-79,-59,-71,-67,-71,-69,-73,-63,-53,-67,-81,-73,-75,-79,-85,-73,-75,-81,-81,-69,-77,-77,-77
2910,"(0,1)",-69,-69,-77,-77,-81,-59,-71,-67,-73,-81,-69,-63,-51,-67,-83,-73,-75,-79,-85,-73,-75,-81,-81,-69,-77,-81,-73
2911,"(0,1)",-65,-69,-77,-71,-81,-59,-71,-67,-73,-79,-73,-63,-53,-67,-83,-73,-75,-81,-85,-73,-75,-81,-85,-69,-77,-81,-73
2912,"(0,1)",-67,-69,-77,-77,-79,-61,-73,-67,-75,-79,-73,-63,-53,-67,-81,-73,-81,-81,-83,-73,-75,-77,-79,-69,-77,-81,-77
2913,"(0,1)",-67,-67,-75,-77,-81,-61,-71,-67,-73,-81,-73,-63,-53,-69,-81,-73,-81,-79,-81,-73,-75,-81,-79,-69,-77,-81,-77
2914,"(0,1)",-67,-67,-77,-77,-79,-57,-71,-65,-73,-77,-71,-63,-41,-69,-81,-73,-75,-77,-81,-73,-73,-81,-79,-73,-77,-81,-77
2915,"(0,1)",-67,-67,-79,-75,-83,-59,-71,-77,-73,-79,-69,-71,-41,-69,-81,-73,-75,-77,-85,-73,-69,-81,-81,-73,-77,-81,-77
2916,"(0,1)",-67,-67,-75,-77,-83,-61,-71,-69,-73,-69,-71,-65,-53,-67,-83,-73,-73,-77,-85,-75,-69,-81,-81,-73,-77,-81,-77
2917,"(0,1)",-67,-69,-77,-77,-81,-59,-73,-69,-81,-81,-71,-63,-53,-69,-81,-73,-73,-77,-85,-75,-69,-81,-81,-73,-77,-79,-77
2918,"(0,1)",-67,-67,-77,-73,-83,-59,-71,-75,-73,-75,-69,-69,-41,-69,-83,-73,-75,-73,-87,-73,-75,-81,-81,-73,-77,-79,-75
2919,"(0,1)",-67,-67,-77,-79,-83,-59,-71,-67,-73,-79,-85,-67,-69,-69,-83,-73,-75,-77,-87,-75,-75,-81,-81,-73,-77,-79,-79
2920,"(0,1)",-69,-67,-75,-75,-81,-59,-73,-69,-73,-77,-71,-63,-53,-69,-83,-73,-71,-77,-87,-75,-75,-81,-73,-73,-77,-81,-71
2921,"(0,1)",-67,-69,-79,-75,-79,-59,-73,-67,-71,-77,-73,-63,-53,-69,-83,-73,-75,-81,-87,-75,-77,-79,-81,-73,-77,-81,-77
2922,"(0,1)",-67,-67,-79,-73,-83,-59,-73,-73,-75,-81,-71,-71,-41,-69,-83,-73,-75,-79,-87,-73,-75,-81,-83,-73,-79,-81,-77
2923,"(0,1)",-65,-67,-77,-73,-79,-59,-69,-73,-73,-75,-71,-63,-53,-69,-77,-69,-77,-79,-87,-73,-73,-81,-77,-71,-79,-81,-77
2924,"(0,1)",-65,-67,-77,-73,-81,-59,-73,-67,-73,-79,-73,-63,-53,-69,-77,-69,-73,-79,-87,-75,-75,-81,-83,-71,-79,-81,-77
2925,"(0,1)",-67,-67,-73,-77,-81,-59,-73,-67,-77,-71,-71,-71,-53,-69,-77,-73,-73,-79,-85,-75,-75,-79,-83,-73,-77,-81,-77
2926,"(0,1)",-67,-69,-77,-77,-83,-61,-73,-71,-73,-77,-71,-71,-53,-71,-77,-73,-73,-73,-85,-73,-71,-79,-81,-73,-79,-81,-77
2927,"(0,1)",-67,-67,-77,-75,-81,-59,-71,-65,-75,-77,-71,-71,-83,-69,-77,-73,-73,-77,-85,-75,-75,-81,-83,-73,-77,-81,-77
2928,"(0,1)",-67,-67,-77,-77,-81,-61,-71,-67,-75,-79,-71,-63,-55,-69,-77,-73,-73,-73,-83,-73,-75,-81,-73,-73,-77,-81,-77
2929,"(0,1)",-65,-67,-77,-77,-81,-59,-71,-69,-75,-79,-69,-65,-55,-71,-77,-71,-75,-73,-83,-73,-77,-81,-81,-73,-79,-79,-77
2930,"(0,1)",-69,-67,-69,-75,-81,-61,-73,-69,-73,-73,-69,-63,-53,-69,-81,-75,-75,-73,-83,-73,-77,-81,-81,-73,-77,-79,-77
2931,"(0,1)",-67,-69,-79,-75,-83,-61,-73,-67,-75,-81,-71,-63,-53,-69,-73,-71,-75,-73,-87,-75,-77,-81,-81,-73,-77,-79,-79
2932,"(0,1)",-65,-69,-77,-75,-81,-61,-83,-67,-75,-79,-71,-63,-55,-69,-83,-71,-75,-77,-87,-75,-75,-83,-81,-71,-75,-79,-79
2933,"(0,1)",-67,-67,-77,-77,-83,-61,-83,-73,-75,-79,-71,-63,-55,-69,-83,-71,-75,-79,-87,-75,-75,-81,-81,-73,-79,-79,-79
2934,"(0,1)",-67,-69,-79,-75,-83,-61,-83,-67,-73,-81,-73,-69,-69,-69,-83,-71,-75,-79,-85,-73,-75,-81,-81,-73,-77,-77,-77
2935,"(0,1)",-67,-67,-77,-75,-79,-59,-83,-67,-73,-79,-71,-71,-53,-69,-81,-71,-71,-79,-83,-73,-75,-81,-81,-73,-77,-81,-75
2936,"(0,1)",-67,-69,-77,-81,-79,-61,-69,-67,-75,-79,-71,-71,-55,-69,-83,-71,-71,-79,-83,-73,-75,-81,-81,-71,-77,-81,-75
2937,"(0,1)",-69,-67,-75,-77,-81,-55,-73,-67,-75,-81,-69,-63,-51,-69,-83,-71,-73,-79,-85,-75,-75,-83,-81,-73,-77,-81,-77
2938,"(0,1)",-65,-67,-79,-75,-79,-61,-73,-67,-71,-79,-71,-71,-53,-69,-81,-71,-73,-75,-83,-75,-75,-83,-81,-73,-77,-83,-77
2939,"(0,1)",-65,-69,-75,-75,-81,-59,-71,-67,-73,-79,-71,-63,-53,-69,-77,-69,-73,-77,-83,-75,-75,-81,-71,-73,-77,-83,-77
2940,"(0,1)",-67,-69,-77,-75,-79,-59,-71,-67,-77,-77,-71,-65,-53,-69,-77,-69,-75,-79,-85,-75,-75,-81,-83,-71,-77,-83,-77
2941,"(0,1)",-67,-69,-79,-77,-79,-61,-67,-67,-71,-79,-71,-69,-53,-67,-83,-75,-73,-79,-83,-73,-75,-83,-83,-71,-77,-83,-75
2942,"(0,1)",-67,-67,-79,-75,-79,-61,-71,-73,-73,-79,-69,-69,-53,-69,-81,-73,-73,-79,-83,-77,-75,-81,-81,-73,-77,-83,-75
2943,"(0,1)",-67,-67,-81,-77,-79,-57,-71,-75,-73,-79,-67,-71,-55,-71,-83,-73,-75,-77,-85,-75,-75,-81,-81,-71,-79,-71,-77
2944,"(0,1)",-67,-69,-77,-73,-81,-61,-69,-75,-73,-79,-67,-65,-51,-71,-83,-73,-75,-77,-85,-75,-75,-81,-81,-71,-79,-71,-79
2945,"(0,1)",-67,-67,-77,-75,-83,-59,-73,-67,-75,-81,-73,-63,-51,-69,-83,-73,-73,-79,-85,-73,-75,-81,-83,-73,-79,-83,-77
2946,"(0,1)",-69,-69,-75,-75,-81,-59,-71,-61,-71,-81,-71,-63,-53,-69,-83,-71,-75,-79,-83,-73,-75,-81,-81,-75,-77,-83,-77
2947,"(0,1)",-65,-69,-77,-75,-77,-59,-71,-73,-73,-79,-69,-63,-53,-69,-83,-71,-75,-79,-85,-75,-73,-81,-79,-73,-75,-79,-75
2948,"(0,1)",-69,-69,-79,-83,-81,-59,-71,-73,-73,-79,-71,-63,-41,-69,-83,-71,-75,-79,-85,-73,-77,-81,-83,-73,-79,-79,-77
2949,"(0,1)",-69,-69,-77,-77,-81,-59,-71,-67,-71,-77,-71,-71,-51,-69,-83,-71,-75,-79,-87,-73,-75,-79,-83,-73,-79,-79,-77
